Date,g,s,e,n,c,j
25/5/2010,1189.5,17.63,1.2279,6.6258,1.1593,89.89
26/5/2010,1212.5,18.27,1.2224,6.5359,1.1602,90.28
27/5/2010,1210.75,18.36,1.237,6.424,1.15,90.71
28/5/2010,1214,18.53,1.2369,6.4367,1.1534,90.81
1/6/2010,1219.75,18.3,1.2266,6.449,1.1548,91.16
2/6/2010,1221,18.43,1.2206,6.5011,1.1575,92.21
3/6/2010,1219.75,18.27,1.2193,6.4565,1.154,92.33
4/6/2010,1203.5,17.76,1.1998,6.5816,1.1614,91.83
7/6/2010,1212.4,17.36,1.1959,6.67,1.1613,92
8/6/2010,1248,18.34,1.1995,6.6539,1.151,91.3
9/6/2010,1235,18.27,1.2045,6.568,1.1455,91.54
10/6/2010,1220,17.98,1.2111,6.4965,1.1418,91.04
11/6/2010,1220.5,18.31,1.2077,6.4787,1.1521,91.72
14/6/2010,1229.5,18.43,1.2277,6.391,1.1378,91.8
15/6/2010,1223,18.42,1.2327,6.3658,1.131,91.25
16/6/2010,1235.5,18.51,1.2323,6.3892,1.1267,91.39
17/6/2010,1234.5,18.5,1.2365,6.3749,1.1137,90.92
18/6/2010,1244,18.77,1.236,6.3778,1.1107,90.79
21/6/2010,1259.5,19.37,1.2385,6.3599,1.108,91.18
22/6/2010,1235.25,18.625,1.2303,6.4503,1.1047,90.59
23/6/2010,1243,18.91,1.231,6.4871,1.1053,89.82
24/6/2010,1233.25,18.38,1.2288,6.4993,1.1048,89.4
25/6/2010,1242.5,18.65,1.2332,6.4596,1.0937,89.35
28/6/2010,1256,19.11,1.2316,6.4162,1.086,89.23
29/6/2010,1236,18.57,1.2187,6.4937,1.081,88.39
30/6/2010,1240.5,18.74,1.2291,6.4824,1.0774,88.49
1/7/2010,1240,18.65,1.2464,6.4793,1.0675,87.42
2/7/2010,1210.5,17.98,1.2577,6.4361,1.0635,87.69
6/7/2010,1210.75,17.85,1.2646,6.3511,1.0587,87.55
7/7/2010,1186,17.65,1.2594,6.4179,1.0545,87.16
8/7/2010,1201.25,18,1.2683,6.3616,1.0502,88.44
9/7/2010,1196.25,17.87,1.2639,6.3429,1.0577,88.48
12/7/2010,1203.75,18.06,1.2573,6.3599,1.0621,88.53
13/7/2010,1206.5,18,1.2719,6.2543,1.0524,88.24
14/7/2010,1212.25,18.29,1.2755,6.2244,1.0556,88.59
15/7/2010,1211.75,18.42,1.2893,6.1964,1.0421,87.41
16/7/2010,1204.75,18.25,1.2919,6.2631,1.0522,86.4
19/7/2010,1190.25,17.78,1.2963,6.2972,1.0524,86.77
20/7/2010,1181.5,17.55,1.2905,6.2888,1.0481,87.22
21/7/2010,1191.25,17.88,1.2818,6.25,1.052,87.3
22/7/2010,1187,17.82,1.2903,6.1778,1.0403,87
23/7/2010,1198.75,18.17,1.2874,6.197,1.0529,87.31
26/7/2010,1189,18.01,1.2983,6.1611,1.048,87.2
27/7/2010,1184,18.16,1.2983,6.1599,1.0622,87.88
28/7/2010,1164,17.63,1.2998,6.1526,1.0578,87.62
29/7/2010,1166,17.6,1.3064,6.1121,1.0412,86.87
30/7/2010,1168,17.66,1.3069,6.0455,1.041,86.43
2/8/2010,1178,18.11,1.3174,5.9625,1.0379,86.42
3/8/2010,1184,18.42,1.3239,5.954,1.0384,85.88
4/8/2010,1194.5,18.5,1.3158,5.9941,1.0514,86.26
5/8/2010,1195.5,18.35,1.3157,6.0027,1.0475,85.83
6/8/2010,1194.5,18.3,1.3282,5.9549,1.0365,85.25
9/8/2010,1206,18.48,1.3241,5.9617,1.0457,85.88
10/8/2010,1196.75,18.09,1.3095,6.0528,1.0575,85.88
11/8/2010,1198,18.12,1.2899,6.1636,1.0584,85.36
12/8/2010,1200,17.92,1.2866,6.158,1.0485,85.83
13/8/2010,1215,18.06,1.2767,6.205,1.0526,86.2
16/8/2010,1222,18.2,1.2838,6.1458,1.0378,85.33
17/8/2010,1226.25,18.54,1.289,6.13,1.0434,85.51
18/8/2010,1223,18.36,1.2872,6.1528,1.0404,85.31
19/8/2010,1228,18.45,1.2837,6.1745,1.031,85.27
20/8/2010,1230.5,18.14,1.2687,6.2542,1.0372,85.63
23/8/2010,1227,17.94,1.2663,6.2421,1.0391,85.16
24/8/2010,1218,17.88,1.2675,6.2868,1.0307,84.16
25/8/2010,1237.5,18.63,1.2652,6.3464,1.0273,84.56
26/8/2010,1240.25,19.11,1.2717,6.2925,1.0253,84.61
27/8/2010,1234.5,19.03,1.2765,6.2452,1.0268,85.1
31/8/2010,1233.5,18.87,1.2704,6.2877,1.015,84.1
1/9/2010,1250,19.47,1.2813,6.1755,1.0149,84.48
2/9/2010,1247.75,19.45,1.2824,6.1456,1.0118,84.15
3/9/2010,1252,19.66,1.2885,6.1226,1.0174,84.45
7/9/2010,1247.25,19.65,1.2723,6.2053,1.0114,83.75
8/9/2010,1258,20.02,1.2727,6.1911,1.0106,83.85
9/9/2010,1253.5,19.97,1.2708,6.1886,1.0149,83.83
10/9/2010,1248.75,19.9,1.2731,6.1759,1.0175,84.13
13/9/2010,1243,19.93,1.289,6.104,1.0079,83.53
14/9/2010,1253.25,20.31,1.3014,6.0244,0.9938,83.05
15/9/2010,1270.4,20.44,1.3008,6.0902,1.0032,85.63
16/9/2010,1271.25,20.76,1.3079,6.0975,1.0143,85.72
17/9/2010,1281.5,20.85,1.3046,6.0954,1.0092,85.77
20/9/2010,1280.25,20.91,1.3074,6.0453,1.005,85.74
21/9/2010,1278.75,20.76,1.3136,6.0279,1.0038,85.36
22/9/2010,1291.75,21.08,1.3385,5.9048,0.9865,84.37
23/9/2010,1291.5,21.08,1.3344,5.9325,0.9843,84.32
24/9/2010,1298,21.35,1.3476,5.8865,0.9828,84.24
27/9/2010,1298.25,21.54,1.3475,5.9018,0.9831,84.17
28/9/2010,1289,21.165,1.3583,5.8563,0.9756,83.82
29/9/2010,1307.5,21.87,1.3638,5.8378,0.9752,83.61
30/9/2010,1311,22.07,1.3601,5.8952,0.9808,83.53
1/10/2010,1313,21.95,1.3754,5.8379,0.9761,83.3
4/10/2010,1316,22.03,1.3688,5.8743,0.9723,83.33
5/10/2010,1325.75,22.24,1.3834,5.8178,0.9663,83.17
6/10/2010,1347,22.92,1.3924,5.7744,0.9604,82.8
7/10/2010,1359.5,23.38,1.3921,5.8135,0.9667,82.35
8/10/2010,1330.5,22.37,1.3923,5.8199,0.9609,81.86
12/10/2010,1343.5,23.03,1.3846,5.8764,0.9593,81.74
13/10/2010,1358.5,23.53,1.3964,5.799,0.9588,81.81
14/10/2010,1380.75,24.49,1.4066,5.7426,0.953,81.44
15/10/2010,1377.25,24.42,1.3998,5.7939,0.9562,81.32
18/10/2010,1359.75,24.02,1.3978,5.8244,0.9558,81.16
19/10/2010,1367.75,24.26,1.3827,5.8981,0.9702,81.6
20/10/2010,1340.5,23.71,1.3949,5.8326,0.9615,81.14
21/10/2010,1345.25,23.9,1.3973,5.8266,0.9642,81.16
22/10/2010,1319,23.05,1.3904,5.8173,0.9792,81.48
25/10/2010,1345,23.71,1.3986,5.7794,0.9711,80.61
26/10/2010,1334,23.48,1.3873,5.8529,0.9824,81.28
27/10/2010,1332.25,23.77,1.3788,5.9003,0.9893,81.55
28/10/2010,1326.5,23.73,1.3929,5.8842,0.9834,80.99
29/10/2010,1336.75,23.96,1.3894,5.8785,0.985,80.48
1/11/2010,1361.5,24.91,1.3888,5.8667,0.9935,80.66
2/11/2010,1358,24.73,1.4026,5.848,0.9782,80.8
3/11/2010,1358.5,25,1.4014,5.8507,0.9793,81.41
4/11/2010,1361,25.38,1.4224,5.7307,0.9629,80.61
5/11/2010,1384.25,26.14,1.4033,5.7645,0.958,81.35
8/11/2010,1390,26.72,1.3927,5.804,0.9642,81.14
9/11/2010,1416.25,28.55,1.3865,5.8116,0.9646,81.15
10/11/2010,1402,27.53,1.3728,5.8828,0.9739,82.53
12/11/2010,1387,26.79,1.37,5.9462,0.9758,82.44
15/11/2010,1367,26.01,1.3615,5.9815,0.9837,82.9
16/11/2010,1363.25,25.48,1.3517,6.0589,0.9924,83.41
17/11/2010,1336.5,25.2,1.3555,6.0149,0.9895,83.15
18/11/2010,1356.75,26.57,1.3618,5.9963,0.9969,83.64
19/11/2010,1357.5,27.07,1.3654,5.99,0.9979,83.49
22/11/2010,1357.5,27.42,1.3612,6.0154,0.9917,83.46
23/11/2010,1361,27.31,1.3388,6.107,0.9951,82.86
24/11/2010,1376.25,27.41,1.335,6.0787,0.9945,83.38
26/11/2010,1366.5,26.62,1.3243,6.1563,1.0016,84.08
29/11/2010,1360,26.74,1.3092,6.1988,1.0012,84.34
30/11/2010,1375,27.13,1.3036,6.1871,0.9985,83.56
1/12/2010,1391.5,28.74,1.3149,6.1362,0.9997,84
2/12/2010,1390,28.5,1.3228,6.0776,0.9901,83.53
3/12/2010,1391.75,28.74,1.3367,5.9936,0.9764,82.73
6/12/2010,1411.5,29.6,1.3275,6.0156,0.9848,82.7
7/12/2010,1426,30.5,1.3323,5.9751,0.9828,83.04
8/12/2010,1395,29.02,1.3242,6.0289,0.9879,84.16
9/12/2010,1382,28.41,1.3206,6.0446,0.9846,83.85
10/12/2010,1390,28.79,1.3242,5.9929,0.9796,83.87
13/12/2010,1388.25,29.33,1.3389,5.9232,0.9668,83.57
14/12/2010,1405,29.88,1.3395,5.889,0.961,83.52
15/12/2010,1388.25,29.06,1.3306,5.9385,0.9619,84.04
16/12/2010,1384,29.15,1.3206,5.9665,0.966,84.23
17/12/2010,1374.75,28.78,1.3155,5.9998,0.9707,84.15
20/12/2010,1381,29.21,1.3124,5.9847,0.9638,83.72
21/12/2010,1386,29.25,1.3131,5.973,0.9585,83.76
22/12/2010,1389,29.35,1.3089,5.9988,0.9503,83.56
23/12/2010,1384,29.18,1.3101,5.9803,0.962,82.97
29/12/2010,1403.5,30.44,1.3183,5.9271,0.9496,81.9
30/12/2010,1411.5,30.7,1.3269,5.8904,0.9369,81.67
4/1/2011,1405.5,30.67,1.3306,5.8691,0.9478,81.96
5/1/2011,1382.75,29.21,1.3171,5.9028,0.9644,83.22
6/1/2011,1376,29.08,1.3027,5.9555,0.963,83.15
7/1/2011,1358,28.39,1.2944,5.9688,0.965,83.04
10/1/2011,1368.25,28.79,1.2945,5.9766,0.9686,82.78
11/1/2011,1381,29.54,1.2978,5.9497,0.9755,83.36
12/1/2011,1383.5,29.6,1.3066,5.9159,0.9717,83.29
13/1/2011,1380.75,29.22,1.3364,5.8466,0.9624,82.72
14/1/2011,1369.25,28.52,1.3328,5.8647,0.9657,82.99
18/1/2011,1368.75,28.79,1.3399,5.8356,0.9633,82.66
19/1/2011,1373.75,29.32,1.3495,5.812,0.9585,82.03
20/1/2011,1364.5,28.41,1.3443,5.8775,0.9656,83.02
21/1/2011,1344,27.14,1.3581,5.8129,0.959,82.63
24/1/2011,1347.5,27.56,1.3653,5.7811,0.9488,82.44
25/1/2011,1326,26.7,1.3644,5.7694,0.9451,82.35
26/1/2011,1335.5,27.1,1.3688,5.7554,0.9436,82.27
27/1/2011,1337.5,27.39,1.3688,5.7992,0.9464,83.03
28/1/2011,1316,26.68,1.3607,5.8295,0.9429,82.03
31/1/2011,1333.5,27.75,1.3715,5.7759,0.9402,81.97
1/2/2011,1337.5,28.32,1.3793,5.7199,0.9388,81.48
2/2/2011,1337,28.27,1.3779,5.7371,0.9406,81.82
3/2/2011,1332.5,28.3,1.3654,5.7343,0.9435,81.48
4/2/2011,1347.5,28.91,1.3584,5.7586,0.9557,81.99
7/2/2011,1347,29.21,1.3557,5.7838,0.9569,82.4
8/2/2011,1354,29.42,1.3687,5.7381,0.957,81.92
9/2/2011,1362.5,30.22,1.3688,5.771,0.9611,82.47
10/2/2011,1358.75,29.8,1.3637,5.8176,0.9659,83.11
11/2/2011,1359,30,1.352,5.866,0.9755,83.52
14/2/2011,1356.75,30.16,1.3474,5.8404,0.9708,83.32
15/2/2011,1372.25,30.72,1.3494,5.8287,0.9677,83.79
16/2/2011,1374.5,30.77,1.3547,5.7558,0.9616,83.73
17/2/2011,1377,30.61,1.3612,5.707,0.9508,83.25
18/2/2011,1385.5,31.94,1.3673,5.6727,0.9483,83.22
22/2/2011,1394.5,32.89,1.3661,5.6769,0.9393,82.94
23/2/2011,1401.25,33.29,1.3758,5.6274,0.932,82.39
24/2/2011,1414.5,33.28,1.3794,5.6006,0.9252,81.67
25/2/2011,1405,32.54,1.3757,5.6568,0.9282,81.76
28/2/2011,1409.75,33.49,1.3793,5.6138,0.9305,81.94
1/3/2011,1414.5,34.37,1.3813,5.5778,0.9284,81.86
2/3/2011,1430.5,34.75,1.3869,5.5499,0.922,81.62
3/3/2011,1430.5,34.53,1.3947,5.5719,0.9306,82.41
4/3/2011,1418,34.43,1.3983,5.5728,0.9263,82.35
7/3/2011,1437,36.6,1.3976,5.5594,0.9256,82.12
8/3/2011,1435,36.37,1.3912,5.5828,0.9346,82.69
9/3/2011,1431.5,36.17,1.3906,5.5745,0.9298,82.78
10/3/2011,1424.25,35.19,1.3823,5.6547,0.932,82.98
11/3/2011,1409.75,34.1,1.3864,5.6303,0.9276,81.77
14/3/2011,1424.5,36.18,1.3975,5.6061,0.9253,81.65
15/3/2011,1407,33.88,1.3968,5.6545,0.9187,80.82
16/3/2011,1398.5,34.73,1.3922,5.6685,0.912,80.17
17/3/2011,1403.5,34.47,1.4021,5.6555,0.8998,78.74
18/3/2011,1415.5,35.15,1.4141,5.5942,0.9025,81.14
21/3/2011,1427.75,36.16,1.4184,5.5586,0.9057,81.11
22/3/2011,1425.5,35.95,1.4212,5.5689,0.9041,81
23/3/2011,1433,36.58,1.4124,5.5895,0.9064,80.94
24/3/2011,1441.25,37.78,1.42,5.5402,0.9061,80.82
25/3/2011,1434,37.68,1.4144,5.5761,0.9143,81.12
28/3/2011,1420,36.62,1.4104,5.5854,0.9169,81.67
29/3/2011,1414,36.62,1.409,5.6072,0.9205,82.38
30/3/2011,1419,37.53,1.4095,5.5881,0.9213,82.98
31/3/2011,1431,37.87,1.4183,5.5334,0.9157,82.76
1/4/2011,1434.5,37.63,1.4215,5.4971,0.9243,84.05
4/4/2011,1432.5,38.46,1.4221,5.4964,0.9224,83.98
5/4/2011,1434.5,38.08,1.423,5.4652,0.9242,84.65
6/4/2011,1457,39.63,1.4333,5.4561,0.9172,85.26
7/4/2011,1456.5,39.51,1.4287,5.4745,0.9178,84.98
8/4/2011,1470.5,40.22,1.4437,5.3976,0.9105,84.99
11/4/2011,1469.5,41.37,1.4454,5.4272,0.9067,84.58
12/4/2011,1461.25,40.44,1.4455,5.4702,0.898,83.79
13/4/2011,1458,40.22,1.4477,5.4367,0.8939,83.59
14/4/2011,1457.5,40.67,1.4464,5.4148,0.8924,83.23
15/4/2011,1472.5,42.61,1.4443,5.383,0.8935,83.13
18/4/2011,1484.5,42.79,1.4211,5.4893,0.8986,82.43
19/4/2011,1495,43.22,1.4319,5.428,0.899,82.41
20/4/2011,1505,44.79,1.4513,5.3517,0.8914,82.58
21/4/2011,1507,46.26,1.4585,5.3494,0.8821,81.81
26/4/2011,1505,45.48,1.4625,5.3231,0.8803,81.93
27/4/2011,1508,45.3,1.4659,5.3275,0.8807,82.6
28/4/2011,1531,48.7,1.4785,5.2727,0.8736,81.57
3/5/2011,1546.5,43.61,1.4875,5.2447,0.8609,81.02
4/5/2011,1536,40.29,1.4859,5.3154,0.8582,80.69
5/5/2011,1514.5,37.84,1.4583,5.4465,0.8698,80.12
6/5/2011,1487.75,34.2,1.4495,5.464,0.8732,80.51
9/5/2011,1505,38,1.4301,5.4937,0.8753,80.66
10/5/2011,1517.25,38.4,1.4358,5.446,0.8805,80.75
11/5/2011,1524.5,39.18,1.4269,5.4745,0.8846,80.78
12/5/2011,1488.25,32.5,1.4229,5.5152,0.8842,80.75
13/5/2011,1511,36.2,1.4141,5.5584,0.8907,80.76
16/5/2011,1495,34.35,1.4219,5.5326,0.8818,80.82
17/5/2011,1495.5,34.28,1.4155,5.6138,0.8848,81.39
18/5/2011,1491.25,34.59,1.427,5.5512,0.8792,81.37
19/5/2011,1488.75,35.75,1.4254,5.5281,0.884,81.78
20/5/2011,1502.75,34.8,1.4172,5.5384,0.8776,81.64
23/5/2011,1508.5,34.7,1.4015,5.6176,0.8831,81.81
24/5/2011,1520.75,35.85,1.4107,5.5589,0.88,82.12
25/5/2011,1527,37.17,1.4102,5.5564,0.872,81.96
26/5/2011,1521.5,36.95,1.4088,5.5257,0.8666,81.44
27/5/2011,1525,37.69,1.4287,5.4205,0.852,80.75
31/5/2011,1537,38.65,1.4376,5.3822,0.8525,81.29
1/6/2011,1532.25,37.95,1.4431,5.3791,0.8401,80.82
2/6/2011,1540.75,37.22,1.4426,5.401,0.8438,80.98
3/6/2011,1531,35.19,1.4604,5.3392,0.8352,80.38
6/6/2011,1542.75,36.87,1.462,5.3565,0.836,80.19
7/6/2011,1548.4,37.41,1.4675,5.3442,0.8388,80.21
8/6/2011,1535.5,36.22,1.4587,5.3869,0.8369,79.87
9/6/2011,1534,37.03,1.4534,5.4087,0.8412,80.07
10/6/2011,1541,37.38,1.4365,5.4756,0.8419,80.26
13/6/2011,1524.7,35.51,1.4368,5.4448,0.8369,80.16
14/6/2011,1519,34.68,1.4473,5.393,0.8444,80.5
15/6/2011,1517.75,35.26,1.4221,5.5163,0.8508,80.71
16/6/2011,1525,35.55,1.4155,5.5402,0.8507,80.7
17/6/2011,1526.25,35.39,1.4326,5.5083,0.8462,80.1
20/6/2011,1537,35.58,1.432,5.5352,0.8416,80.26
21/6/2011,1543,36.22,1.4399,5.495,0.8433,80.15
22/6/2011,1546,35.91,1.4403,5.4427,0.8356,80.06
23/6/2011,1541.5,36.01,1.4166,5.5104,0.8379,80.45
24/6/2011,1521,34.73,1.4189,5.4783,0.8373,80.32
27/6/2011,1501,34.01,1.4282,5.4629,0.8367,80.89
28/6/2011,1502.5,33.96,1.4368,5.4261,0.8298,80.85
29/6/2011,1506,34.39,1.4428,5.3863,0.8349,80.8
30/6/2011,1508,35.02,1.4523,5.3749,0.8413,80.64
1/7/2011,1492.75,33.85,1.4508,5.367,0.8479,80.81
5/7/2011,1498.75,34.76,1.447,5.3499,0.8452,81.14
6/7/2011,1515.8,35.38,1.4329,5.4022,0.8393,80.9
7/7/2011,1526.25,35.86,1.4349,5.3888,0.844,81.26
8/7/2011,1526,36.28,1.4251,5.4169,0.8376,80.64
11/7/2011,1543.5,36.36,1.4034,5.5174,0.8351,80.37
12/7/2011,1544.5,34.91,1.4014,5.5641,0.8335,79.53
13/7/2011,1571.5,36.75,1.4167,5.507,0.8213,78.99
14/7/2011,1592.5,39.4,1.4182,5.5341,0.8167,79.11
15/7/2011,1578.5,38.17,1.4156,5.5507,0.8158,79.03
18/7/2011,1598.25,40.33,1.4042,5.611,0.8177,79.1
19/7/2011,1602,40.32,1.4156,5.5311,0.8166,78.91
20/7/2011,1584.25,38.59,1.4188,5.496,0.8204,78.76
21/7/2011,1600.5,39.78,1.4372,5.4139,0.8172,78.47
22/7/2011,1588,39.67,1.4366,5.4084,0.8166,78.44
25/7/2011,1618.5,40.78,1.4357,5.417,0.8062,78.31
26/7/2011,1610,40.34,1.4495,5.3535,0.8027,78.04
27/7/2011,1621,40.81,1.4373,5.3946,0.8023,77.99
28/7/2011,1617.5,40.19,1.4303,5.4045,0.8041,77.87
29/7/2011,1613.75,39.63,1.4388,5.375,0.7881,77.18
1/8/2011,1613.5,39.31,1.4202,5.411,0.7813,76.87
2/8/2011,1624,39.73,1.4232,5.3818,0.7712,77.13
3/8/2011,1667.5,41.04,1.432,5.3618,0.766,76.87
4/8/2011,1664.25,41.62,1.4158,5.4855,0.7674,79.01
5/8/2011,1665,39.24,1.4158,5.5212,0.76,78.48
8/8/2011,1709.75,39.86,1.4241,5.4593,0.7553,77.53
9/8/2011,1770,38.36,1.4242,5.5121,0.7313,77.16
10/8/2011,1753.75,38.31,1.4193,5.5248,0.7296,76.41
11/8/2011,1786,39.18,1.423,5.5102,0.7559,76.68
12/8/2011,1755,38.29,1.4239,5.5205,0.7711,76.79
15/8/2011,1738,39.18,1.4452,5.4342,0.7802,76.73
16/8/2011,1779,39.36,1.4421,5.4258,0.7926,76.76
17/8/2011,1792,40.02,1.4436,5.3936,0.7891,76.46
18/8/2011,1794.5,40.32,1.432,5.4756,0.7904,76.52
19/8/2011,1862,41.98,1.4408,5.4514,0.7856,76.46
22/8/2011,1877.75,43.49,1.4384,5.4446,0.7877,76.77
23/8/2011,1886.5,42.88,1.4431,5.4265,0.7891,76.59
24/8/2011,1850,42.08,1.4402,5.4282,0.795,76.78
25/8/2011,1716.5,39,1.438,5.4184,0.7959,77.38
26/8/2011,1787,41.06,1.4463,5.3661,0.8055,76.62
30/8/2011,1791,40.9,1.4435,5.3568,0.8173,76.75
31/8/2011,1826,41.35,1.4406,5.349,0.8038,76.5
1/9/2011,1815.5,41.47,1.4283,5.392,0.7951,76.81
2/9/2011,1854,42.5,1.4203,5.3959,0.7862,76.79
6/9/2011,1891,41.85,1.3999,5.3942,0.8593,77.48
7/9/2011,1844,40.98,1.4058,5.387,0.8599,77.39
8/9/2011,1827,42.14,1.3947,5.3897,0.8714,77.43
9/9/2011,1879.5,41.4,1.3666,5.484,0.884,77.31
12/9/2011,1843,40.81,1.3635,5.6207,0.8834,77.15
13/9/2011,1806,40.02,1.368,5.6431,0.8795,76.88
14/9/2011,1829,41.23,1.371,5.6696,0.8772,76.71
15/9/2011,1806,40.34,1.3858,5.5906,0.8705,76.7
16/9/2011,1778,39.97,1.3783,5.5875,0.8753,76.89
19/9/2011,1817,40.46,1.3636,5.7031,0.8839,76.48
20/9/2011,1792,39.18,1.3697,5.6523,0.8879,76.52
21/9/2011,1810.25,40.25,1.3724,5.6674,0.8932,76.38
22/9/2011,1765.5,37.85,1.3446,5.8579,0.9073,76.31
23/9/2011,1730,32.9,1.3518,5.8365,0.9035,76.3
26/9/2011,1615,28.16,1.3516,5.7863,0.9022,76.35
27/9/2011,1671,33.5,1.3606,5.7274,0.8959,76.6
28/9/2011,1655,31.04,1.3628,5.7462,0.8955,76.51
29/9/2011,1620,30.19,1.3639,5.7718,0.8947,76.68
30/9/2011,1629,30.45,1.3449,5.8368,0.9048,77.04
3/10/2011,1660,31.05,1.3281,5.8581,0.9151,76.66
4/10/2011,1672,30.6,1.3294,5.9111,0.9223,76.86
5/10/2011,1600,28.69,1.3328,5.8818,0.9228,76.86
6/10/2011,1649.5,31.8,1.3408,5.8514,0.9219,76.64
7/10/2011,1651,31.98,1.3512,5.7828,0.9151,76.77
11/10/2011,1662,31.37,1.3657,5.6865,0.9065,76.66
12/10/2011,1687,32.89,1.3805,5.6242,0.8944,77.3
13/10/2011,1673,31.97,1.373,5.6459,0.9,76.88
14/10/2011,1676,31.82,1.3861,5.5708,0.8934,77.36
17/10/2011,1689,32.3,1.377,5.6147,0.8979,76.8
18/10/2011,1658,31,1.3719,5.6294,0.9012,76.75
19/10/2011,1651,31.97,1.3775,5.6007,0.9022,76.79
20/10/2011,1629,30.79,1.3672,5.6442,0.9002,76.91
21/10/2011,1623,30.8,1.3873,5.5665,0.8852,76.1
24/10/2011,1651,31.7,1.3932,5.5228,0.8804,76.1
25/10/2011,1656.25,32,1.3911,5.5319,0.8794,75.88
26/10/2011,1713,33.3,1.3838,5.5367,0.8841,76.05
27/10/2011,1708,33.55,1.4172,5.4146,0.8609,75.8
28/10/2011,1735,35.42,1.4164,5.422,0.8625,75.72
31/10/2011,1718,34.24,1.3947,5.5131,0.8706,77.97
1/11/2011,1702,32.97,1.3676,5.6691,0.8901,78.28
2/11/2011,1731,33.83,1.3803,5.6443,0.8808,78.04
3/11/2011,1732.5,34.72,1.3744,5.6065,0.8834,77.96
4/11/2011,1756,33.95,1.3761,5.6329,0.888,78.17
7/11/2011,1764,34.48,1.3744,5.6054,0.9012,78.06
8/11/2011,1794,34.64,1.3785,5.6166,0.8966,77.79
9/11/2011,1780,34.58,1.3596,5.7107,0.906,77.77
10/11/2011,1766,33.71,1.36,5.6935,0.9058,77.58
14/11/2011,1780.5,34.38,1.3625,5.7086,0.9072,77.02
15/11/2011,1765,34.02,1.3524,5.7511,0.9177,76.99
16/11/2011,1773,34.45,1.3505,5.7732,0.9169,77.02
17/11/2011,1756,33.3,1.3522,5.7802,0.9167,76.98
18/11/2011,1730,32.25,1.3521,5.7761,0.9159,76.93
21/11/2011,1704,30.9,1.3525,5.7902,0.9158,76.97
22/11/2011,1697.5,31.85,1.35,5.7844,0.9145,77.07
23/11/2011,1686,31.51,1.3347,5.8545,0.9202,77.41
25/11/2011,1676,31.24,1.3244,5.9212,0.9289,77.66
28/11/2011,1714,32,1.3334,5.8828,0.9215,78.05
29/11/2011,1717,31.96,1.3343,5.8453,0.9194,77.86
30/11/2011,1704,31.35,1.3453,5.7643,0.9106,77.58
1/12/2011,1750,33.28,1.3487,5.7873,0.9135,77.6
2/12/2011,1751,33.15,1.3386,5.7945,0.9219,77.88
5/12/2011,1744,32.48,1.3463,5.7428,0.9179,77.77
6/12/2011,1720,31.85,1.3397,5.7605,0.9267,77.73
7/12/2011,1731,32.45,1.3386,5.7585,0.9251,77.69
8/12/2011,1739,32.64,1.3324,5.789,0.9275,77.67
9/12/2011,1712,32,1.3368,5.7473,0.9243,77.58
12/12/2011,1680,31.22,1.3188,5.8272,0.936,77.87
13/12/2011,1665,31.34,1.3094,5.9074,0.9418,77.86
14/12/2011,1635,29.92,1.2972,5.9908,0.953,78.08
15/12/2011,1590,28.8,1.3013,5.9921,0.9402,77.87
16/12/2011,1589.5,29.78,1.3025,5.9714,0.9372,77.65
19/12/2011,1593,28.78,1.3017,5.9334,0.9364,77.96
20/12/2011,1605,29.28,1.3076,5.896,0.9309,77.76
21/12/2011,1637.5,29.75,1.304,5.9397,0.9378,78
22/12/2011,1609,29.3,1.3045,5.9492,0.9368,78.13
23/12/2011,1607.5,29.22,1.304,5.9755,0.9379,78.13
28/12/2011,1584,28.65,1.2926,6.0268,0.943,77.98
29/12/2011,1537.5,26.16,1.2952,5.9988,0.9412,77.71
30/12/2011,1574.5,28.18,1.2973,5.9682,0.9374,76.98
3/1/2012,1590,28.78,1.3061,5.9015,0.9319,76.67
4/1/2012,1603,29.18,1.293,5.9428,0.9417,76.68
5/1/2012,1614.5,28.92,1.2783,6.0259,0.9528,77.18
6/1/2012,1621,29.4,1.2723,6.0202,0.9555,77.06
9/1/2012,1618,28.85,1.2745,6.0133,0.952,76.88
10/1/2012,1627,29.69,1.2782,5.9802,0.9486,76.84
11/1/2012,1641,29.81,1.2686,6.045,0.9554,76.9
12/1/2012,1652.5,30.58,1.2818,6.0026,0.9444,76.76
13/1/2012,1642,29.64,1.2682,6.0708,0.9534,76.9
17/1/2012,1662,30.41,1.274,6.0291,0.9492,76.8
18/1/2012,1657,30.15,1.2825,5.9949,0.9427,76.81
19/1/2012,1664,30.79,1.2937,5.9102,0.9335,77.23
20/1/2012,1646,30.36,1.2948,5.9219,0.9327,76.97
23/1/2012,1675,32.45,1.3035,5.8681,0.9268,76.92
24/1/2012,1669,31.95,1.3004,5.8938,0.929,77.78
25/1/2012,1659,31.67,1.2978,5.9131,0.931,78.13
26/1/2012,1713,33.35,1.3152,5.8105,0.9174,77.47
27/1/2012,1722,33.48,1.3192,5.8027,0.9142,76.68
30/1/2012,1720.5,33.18,1.3123,5.8275,0.9178,76.28
31/1/2012,1738,33.6,1.3053,5.873,0.922,76.34
1/2/2012,1744,33.8,1.3179,5.807,0.9141,76.11
2/2/2012,1747.5,33.67,1.3167,5.8142,0.9144,76.13
3/2/2012,1759.5,33.93,1.3106,5.8201,0.9208,76.54
6/2/2012,1717,33.52,1.313,5.8106,0.9188,76.54
